X,Y,objectid,id,pavadinimas,gatve,kryptis,atsakingas,savivaldybe,peronas,paviljonas,paviljono_piklausomybe,paviljono_tipas,suolas,siuksliu_deze,svieslente,transporto_balsas,GlobalID
578358.4698,6060057.6928,468,1629,Šiltnamių st.,Oslo g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,"Nestandartinis (fanerInis, kombinuotas, kt)",nėra,yra,nėra,nėra,6dbc8101-ba5e-48fb-8598-15bd361a3af8
578244.6788,6059862.3339,469,1630,Pakalnučių st.,Šiltnamių g.,link Oslo g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,nėra,dingęs,5961206c-0b4e-49bc-8003-d51f92a6f2f3
578431.8312,6059663.2314,470,1631,Bijūnų st.,Bukčių g.,link Bukčių,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,reikia perkelti,nėra,dingęs,31c0ec0e-4552-4716-8546-28958bc99111
577150.7281,6058266.2668,471,1634,Bukčiai,Bukčių g.,galinė st.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,JCDecaux-dvigubas,yra,reikia perkelti,nėra,nėra,9b5b5374-5c70-48fc-9236-cab39bd89d4b
577978.4375,6061161.0001,472,1635,Paukščių takas,Laisvės pr.,iš centro,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,yra,yra,nėra,dingęs,73700850-b0b7-4791-846a-11d1415ff8b2
577954.5,6061139.0001,473,1636,Paukščių takas,Laisvės pr.,į centrą,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Stiklinis,nėra,yra,nėra,nėra,828fd2a2-df26-491f-8861-4fa79581e1bb
577142.0217,6059550.9634,474,1638,Žaros st.,Lazdynėlių g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,,yra,nėra,nėra,1d74ebf0-daf4-44df-be73-54995f295038
578188.7198,6060798.5449,475,1640,Lazdynai,Erfurto g.,link Laisvės pr.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,nėra,5d803e99-f2bf-49d2-984e-29913fe644e8
577935.4625,6060686.9126,476,1641,Žėručio st.,Erfurto g.,link Laisvės pr.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,nėra,dingęs,33438cfa-c4f6-4f1a-96c6-f895bd447e89
577791.3229,6060293.5876,477,1642,Šalnos st.,Architektų g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,nėra,dingęs,5a95012f-0280-4433-92e3-82f4d45962b1
578261.7062,6060308.8814,478,1643,Architektų st.,Architektų g.,į centrą,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,nėra,yra,nėra,,f82fbc31-2ccb-4224-a26d-f7959d45c018
578396.5625,6060629.0001,479,1645,Riešutų st.,Architektų g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,dingęs,a67a93b6-f71c-4b1c-bbea-8f8c1285365d
577848.625,6061030.5001,480,1646,Paukščių takas,Architektų g.,į centrą,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,yra,yra,nėra,nėra,278a3a37-b741-4a7c-870f-d08676861099
582970.9575,6054277.7301,481,4006,Salininkų sodai,Salininkų g.,į stotį,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,reikia perkelti,nėra,nėra,3e0f2d71-8d7b-4b57-b4cb-9732e84e850e
585957.0,6070402.5001,482,2205,Vaikų darželis,Popieriaus g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,yra,yra,nėra,nėra,7ec88a17-d662-4b9e-8be6-f17a92550345
590937.6525,6065691.8618,483,4603,Galgiai,Kairėnų g.,link N.Vilnios,VILNIAUS R. SAVIVALDYBĖ,Vilniaus rajono,reikalingas remontas,yra,Vilniaus r. savivaldybė,Stiklinis,yra,reikia perkelti (seno tipo),nėra,nėra,b3aa722c-ea4e-481f-b149-4f553966c19b
578446.7249,6059656.3001,484,1651,Bijūnų st.,Bukčių g.,link Šiltnamių g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux, ,nėra,reikia perkelti,nėra,nėra,78f28644-6945-469b-97e8-1ff42aa5c6f4
576895.478063591,6059104.8527609,485,1652,Lazdynėliai,Lazdynėlių g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Stiklinis,nėra,yra,nėra,nėra,54a68c3e-55f0-426a-b409-ff0f08601014
577352.6583,6059950.2851,486,1653,Oslo st.,Šiltnamių g.,į Bukčius,SĮSP,Vilniaus miesto,yra,yra,JCDecaux, ,nėra,yra,nėra,nėra,6f7068a0-f5af-4fae-bbb1-90d4c24dde9f
585224.6892,6057776.1934,487,1417,Kinologijos centras,Minsko pl.,į stotį,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,yra,reikia perkelti (seno tipo),nėra,nėra,9e475b75-5458-4210-8170-f8d22d7f53ec
585482.5967,6074922.6934,488,2230,Diemedis,Sakališkių g.,į miestą,SĮSP,Vilniaus miesto,yra,nėra,,,nėra,reikia perkelti,nėra,nėra,08c77907-7ab9-4de4-b72f-fac77c8e104e
588717.886474426,6064166.94086314,489,2394,Rokantiškių sodai,Rokantiškių g.,į Antakalnį,SĮSP,Vilniaus miesto,yra,nėra, , ,yra,yra,nėra,nėra,6827dbfa-25f7-418c-a12b-a40c7820fa6c
575801.5625,6055614.0001,490,2906,Aukštieji Paneriai,Vilijos g.,apsisukimo žiedas,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,yra (seno tipo),nėra,nėra,3b2b01a4-90e6-4cba-8d6e-621340ad2dad
578722.9219,6063029.1772,491,1702,Laisvės prospektas,Laisvės pr.,į centrą,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,nėra,yra,yra,dingęs,4237736e-dbe6-4409-bc05-cb7460d05c2a
578638.4375,6062898.5001,492,1703,Laisvės prospektas,Laisvės pr.,iš centro,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,nėra,yra,yra,nėra,05377613-69e0-4d53-96ef-53edc7192c15
578273.75,6062500.0001,493,1704,Karoliniškių poliklinika,L.Asanavičiūtės g.,iš centro,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,nėra,yra,nėra,yra - veikia,b09dc92a-3386-42b1-8b72-61038bfe603b
578342.625,6062569.0001,494,1705,Karoliniškių poliklinika,L.Asanavičiūtės g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux, ,nėra,yra,nėra,yra - veikia,60d8a8f6-ab78-45fb-8993-d3e1ecb0dff1
578478.125,6062499.5001,495,1706,Karoliniškės,Laisvės pr.,link Viršuliškių,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,nėra,yra,yra,yra - veikia,af342b1c-19a8-4437-8a77-c58cef191359
578413.0,6062459.0001,496,1707,Karoliniškės,Laisvės pr.,link Lazdynų,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Stiklinis,yra,yra,yra,yra - veikia,373b1e4a-21b4-4118-8e17-1a6535264d28
578323.0,6062288.5001,497,1708,Televizijos bokštas,Laisvės pr.,iš stoties,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,yra,yra,yra,nėra,db7a96f6-b1c5-47ad-b038-526c57cd4c84
578179.0625,6062179.5001,498,1709,Televizijos bokštas,Laisvės pr.,į stotį,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Stiklinis,yra,yra,yra,nėra,a427b08d-b294-4870-8c5d-94baf125579e
578054.625,6062205.0001,499,1710,Ugniagesių st.,L.Asanavičiūtės g.,į centrą,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,nėra,yra,nėra,nėra,f00b70f9-3e0d-4d53-a8f7-2bff4fecfc92
577950.5625,6062125.0001,500,1711,Ugniagesių st.,L.Asanavičiūtės g.,iš centro,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,yra,yra,nėra,dingęs,a24432c5-e62e-42c1-85f4-ce363fb3ac6e
577835.6551,6061863.58,501,1712,Atminties st.,L.Asanavičiūtės g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,dingęs,b92e252c-41e2-4f68-b40f-dbc8e687cb2a
577789.7155,6061814.9639,502,1713,Atminties st.,L.Asanavičiūtės g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,reikia perkelti,nėra,nėra,32a80840-6e36-4552-a4c1-b4ff9ac8a93b
577869.6875,6061642.5001,503,1714,Vaivorykštės st.,Laisvės pr.,iš centro,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,yra,reikia perkelti,,,efc25e0c-3a65-459c-8210-4e952661ada1
577825.625,6061542.5001,504,1715,Vaivorykštės st.,Laisvės pr.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,,nėra,df20bbea-3aa3-4fa1-9cf2-21f2682fa733
577768.0,6061576.5001,505,1716,Pasakų parkas,L.Asanavičiūtės g.,iš žiedo,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,nėra,dingęs,130547e6-90a7-4065-b68a-5efadeadd552
577736.8125,6061593.5001,506,1717,Pasakų parkas,L.Asanavičiūtės g.,galinė st.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux, ,nėra,reikia perkelti,nėra,nėra,009fd61b-4ae7-4b40-a14a-35736cafdd05
579291.375,6063307.5235,507,1718,Teodoro Narbuto st.,Teodoro Narbuto g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,yra,yra - veikia,b7438d7f-17b2-4644-86d2-aba97019e418
578735.0,6065172.5001,508,1801,Justiniškės,Rygos g.,link Laisvės pr.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,yra,nėra,3384b60d-64fb-419b-a799-a91fff2da8ea
579260.6958,6065053.3468,509,1802,Rygos st.,Laisvės pr.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,yra,yra - veikia,712721ec-4bf4-4f20-a3b8-d90b69e43ef3
579050.9375,6064623.0001,510,1803,Pal. Jurgio Matulaičio bažnyčia,Laisvės pr.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,nėra,yra - veikia,471f17b4-9d4c-4db0-9f8f-25ba56ae6e61
578466.875,6064597.0001,511,1804,Lūžiai,Justiniškių g.,iš centro,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,yra,yra,nėra,yra - veikia,66c6e3ab-aaf2-45a6-a6a4-1bd7f29b6cd0
579010.125,6064322.5001,512,1805,Šaulių sąjunga,Laisvės pr.,į centrą,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,nėra,reikia perkelti,nėra,yra - veikia,5da679fb-62a0-4e21-a410-802dd58388f6
579054.25,6064257.0001,513,1807,Viršuliškės,Laisvės pr.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux, ,nėra,reikia perkelti,yra,dingęs,5c87dc2b-1180-4829-b4e5-b45661e013a6
579025.125,6064071.5001,514,1808,Viršuliškės,Laisvės pr.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux, ,yra,yra,yra,yra - veikia,9eb66660-6e6c-4929-ac2c-d3dfd26701d0
578981.125,6063775.0001,515,1809,Spaudos rūmai,Laisvės pr.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,nėra,7b0a8b4e-0869-48eb-bc9c-ee0ab251c742
578856.875,6063710.0001,516,1810,Spaudos rūmai,Justiniškių g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,yra (epaper),yra - veikia,82c36ee1-13e6-4154-baed-e9b92a4ef2e9
578591.125,6063707.5001,517,1813,Troleibusų parkas,Justiniškių g.,į centrą,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,nėra,yra,nėra,dingęs,cc2561c2-60b8-4beb-9c25-2dbbddf72d20
578351.125,6064040.5001,518,1815,Kaukaro st.,Justiniškių g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,dingęs,bba6e974-14dc-4b84-85e3-25d0c91a1e2d
579532.375,6063888.0001,519,1816,Čiunės Sugiharos st.,Viršuliškių g.,link Laisvės pr.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,nėra,nėra,fd1cf9fb-63fc-41ff-ae10-b7f1bacb7472
579611.125,6063855.0001,520,1817,Čiunės Sugiharos st.,Viršuliškių g.,link Ozo g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,nėra,nėra,56df7d3f-fc65-48a9-8e79-e59083a9e878
579143.25,6064694.0001,521,1818,Pal. Jurgio Matulaičio bažnyčia,Laisvės pr.,iš centro,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,yra,yra,nėra,nėra,ccd08787-9014-4dff-afb6-085c365e3c60
579059.375,6064034.0001,522,1819,Viršuliškės,Laisvės pr.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,dingęs,1e2f0c10-c068-4ec4-ab26-805415f0f5cc
579260.1615,6063338.9767,523,1820,Teodoro Narbuto st.,Teodoro Narbuto g.,iš centro,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,yra,yra,yra,yra - veikia,e88f2c75-341c-47d6-ab31-cf621d94d064
581320.835067847,6063609.78947898,524,1901,Saltoniškės,Ukmergės g.,į Šeškinę,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,nėra,nėra,35e89d78-6fcc-4fcf-bdf3-3fa4fa68ef97
580688.9238,6064431.7864,525,1902,Šeškinė,Ukmergės g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,JCDecaux-dvigubas,nėra,yra,nėra,nėra,6bbfb2fa-4892-417f-9602-62cec47d2ffe
580648.06,6064409.4838,526,1903,Šeškinė,Ukmergės g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,nėra,yra - veikia,5df96a5f-5043-4405-a2a6-9d2c42a526a4
580316.125,6064430.5001,527,1905,Siesikų st.,Ozo g.,link Ukmergės g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,projektuojama,nėra,13e48f12-0577-4989-88ab-cb0797fd08e1
580179.6875,6064422.5001,528,1906,Siesikų st.,Ozo g.,link Buividiškių g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,projektuojama,dingęs,e43e6f39-55b5-4f81-8985-508821fdbc7c
579984.25,6064305.0001,529,1907,Vaikų kaimas,Ozo g.,link Ukmergės g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,nėra,dingęs,0337595f-5b64-4b6b-99cd-0afa7e87d325
579929.375,6064384.0001,530,1908,Vaikų kaimas,Ozo g.,link Laisvės pr.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,dingęs,b872c8f6-407f-44f8-b1ad-9a310a45c853
579764.9192,6064790.7084,531,1909,Buivydiškių st.,Buivydiškių g.,link Ozo g.,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,yra,reikia perkelti,nėra,nėra,0a57f242-057f-4980-9aec-c835245f47b6
579732.9233,6064876.7701,532,1910,Buivydiškių st.,Buividiškių g.,link Laisvės pr.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,nėra,dingęs,7a7a27c0-6259-4eb7-b5c7-4b74351258ac
579386.125,6065070.5001,533,1911,Rygos st.,Buividiškių g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,yra,nėra,049b1827-bcd8-46e7-9986-0bf8d0994515
579348.3375,6065195.1826,534,1912,Rygos st.,Laisvės pr.,iš centro,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,nėra,yra,yra,nėra,7847af94-71d7-4864-bb88-e5e1f2d2bbf2
579432.515,6065484.5001,535,1913,Čiobiškio st.,Laisvės pr.,iš centro,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,yra,reikia perkelti,nėra,nėra,1c29893f-9921-4c56-b0cc-a808ddd78a08
580504.8844,6064665.4126,536,1915,Ukmergės st.,Ukmergės g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,nėra,444ba76a-e955-42d1-940d-9b6357aeec1d
580530.4219,6064724.6907,537,1916,Ukmergės st.,Ukmergės g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,nėra,nėra,ba8baba6-7a28-4584-8e75-d700d5e2aa2d
580245.1063,6064980.9147,538,1917,Dūkštų st.,Šeškinės g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,nėra,dingęs,9aed9885-b734-4e1b-b5f5-bd532070ce30
580304.4358,6065005.4051,539,1918,Dūkštų st.,Šeškinės g.,iš centro,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,nėra,yra,nėra,nėra,a0e4fb42-2e99-4383-b3b7-ccb7fb7bf28d
580184.51,6065178.5368,540,1919,Musninkų st.,Šeškinės g.,link Ukmergės g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,nėra,yra - veikia,89fee38a-c50f-4468-82a0-259ffe9a6e0d
580376.0651,6065124.8152,541,1921,Šeškinės poliklinika,Ukmergės g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,reikia perkelti,nėra,yra - veikia,d754d836-0157-43cf-a3dd-57e9ced93ce5
580643.75,6064808.5001,542,1922,Ukmergės st.,Šeškinės g.,link Paberžės g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Stiklinis,nėra,reikia perkelti,nėra,yra - neveikia,be28ca52-62e9-4030-835e-7d515923f3de
581075.9375,6064582.5001,543,1923,Šeškinės kalvos,Ozo g.,link Kalvarijų g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,JCDecaux-dvigubas,nėra,yra,yra,yra - neveikia,ea7c94c7-e92e-4f1e-af09-5cceb7cfc4cb
580975.3833,6064953.0584,544,1924,Gelvonėlio st.,Gelvonų g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,reikia perkelti,nėra,dingęs,56ee0f0e-1a43-4ccb-864a-1e23353bbd5f
581017.8125,6065022.5001,545,1925,Gelvonėlio st.,Gelvonų g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,nėra,ee7516c5-979d-4ffc-a313-4875ad41400d
580850.5063,6065141.0157,546,1926,Paberžės,Paberžės g.,link Gelvonų g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Stiklinis,yra,yra,nėra,nėra,68db1410-082f-40e5-bfa3-a7c6e0aee5e2
581024.845,6065310.2063,547,1927,Gelvonų st.,Gelvonų g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,yra,yra - veikia,61324a24-e4d5-43a3-bf9a-e12e9bd5e8d7
581028.125,6065393.0001,548,1928,Gelvonų st.,Gelvonų g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,nėra,b9e69b03-881a-47c3-b200-bfb7988d8924
580768.875,6065145.2782,549,1929,Paberžės,Paberžės g.,link Šeškinės g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Stiklinis,nėra,yra,nėra,dingęs,a094e32a-644f-47a5-8f7b-176ab4ad6f96
580999.1833,6064635.9818,550,1930,Šeškinės kalvos,Gelvonų g.,link Fabijoniškių,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,dingęs,ec8954a2-1f4f-459f-88d1-31e4160ae2ee
580948.105,6064556.4634,551,1931,Šeškinės kalvos,Ozo g.,link Ukmergės g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,yra,dingęs,8191b1dd-6da2-4bbb-8a08-7c9df51d9396
580352.2995,6065054.3386,552,1932,Šeškinės poliklinika,Ukmergės g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,yra,yra - veikia,7a51b0db-247c-4d61-9ce1-f6004611999e
589724.1808,6053936.0835,553,4309,Sodžiaus st.,Gelių g.,į stotį,LAKD,Vilniaus rajono,reikalingas remontas,nėra, , ,yra,reikia perkelti (seno tipo),nėra,nėra,f5a2eb85-f5ed-4814-87a0-6fa1e595177a
581128.8344,6067278.3095,554,2001,Mykolo Romerio universitetas,Ateities g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,JCDecaux-dvigubas,nėra,yra,nėra,dingęs,a817193a-b901-45a3-a54c-5e7c80c77c20
581577.4569,6067481.7538,555,2002,Ateities st.,Ateities g.,link Kalvarijų g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,dingęs,555902ba-afa9-43be-a09d-69afea09d702
582221.095,6067657.3068,556,2003,Kalvarijos,Kalvarijų g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,dingęs,7a16093b-0b05-4596-bdf3-38b35102f072
582294.25,6067491.0001,557,2004,Seminarija,Kalvarijų g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,reikia perkelti,nėra,nėra,66dbf42f-5d6c-4a21-8c01-c63899fc2225
582299.7383,6067353.8868,558,2005,Seminarija,Kalvarijų g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,nėra,yra - veikia,5caa9ff6-1e60-467a-a621-3150c40eaf35
582366.5883,6067195.5001,559,2006,Pušynas,Kalvarijų g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,reikia perkelti,nėra,nėra,f1d1a8b8-81bc-4e82-8d77-18d4090ac171
582357.1817,6067076.0001,560,2007,Pušynas,Kalvarijų g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,nėra,nėra,fae122cc-47c0-4b01-ad62-87d6aa1e2677
581752.8125,6066589.6188,561,2008,Didlaukio st.,Didlaukio g.,iš  Geležinio Vilko g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,yra,nėra,8e188bed-8862-4801-b73c-37815d76e834
581905.64,6066611.4926,562,2009,Didlaukio st.,Didlaukio g.,link Geležinio Vilko g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,nėra,e986c3b5-9a35-46bc-9769-39a685a218f9
582349.775,6066446.0801,563,2010,Baltupiai,Didlaukio g.,iš Kalvarijų g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,nėra,c7f5d460-49b8-4627-9d3a-8b7b7cf54cd9
582447.72,6066364.7884,564,2011,Baltupiai,Kalvarijų g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Stiklinis,yra,yra,yra,yra - veikia,90b7e523-de75-4c20-8d72-456a2088e647
582546.3308,6066031.3651,565,2012,Naujakiemio st.,Kalvarijų g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Stiklinis,nėra,reikia perkelti,nėra,yra - veikia,b1261283-74cf-4c1e-bd76-516dfc1edfdd
582529.3042,6066120.0001,566,2013,Naujakiemio st.,Kalvarijų g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Stiklinis,nėra,reikia perkelti,nėra,nėra,f7818881-87a7-4861-851b-f6b6200152e4
582780.6617,6065765.0184,567,2014,Jono Kazlausko st.,Kalvarijų g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,yra,dingęs,61002e82-d603-4186-8083-674ecfade643
582836.900726081,6065059.87343372,568,2015,Pramogų arena,Ozo g.,link Ozo,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,JCDecaux-dvigubas,yra,reikia perkelti,yra,yra - neveikia,d3befec1-9209-44cb-b963-336803ae5913
582278.75,6064833.9845,569,2016,Licėjus,Ozo g.,link Akropolio,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,JCDecaux-dvigubas,nėra,yra,yra,dingęs,849cbb02-4eca-4797-ab0e-e64b37719d75
581526.7678,6067363.7833,570,2017,Ateities st.,Baltupio g.,link Didlaukio g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,projektuojama,nėra,5cf78848-e3ae-4094-b5ce-0d60cda11871
582455.0,6066521.0001,571,2018,Baltupiai,Kalvarijų g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,nėra,nėra,af0f622c-6ea7-4dc1-8fd9-8c1f06a54b65
581564.375,6067397.5001,572,2019,Ateities st.,Baltupio g.,iš žiedo,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,nėra,36c1e722-c8a9-454f-81fb-70c898fa4791
581470.9125,6067458.7626,573,2101,Ateities st.,Ateities g.,link Fabijoniškių,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,reikia perkelti,yra,yra - veikia,3b808370-914a-47ea-b0d6-81f9011f740e
581516.125,6067530.0001,574,2102,Ateities st.,Baltupio g.,link Santariškių,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Stiklinis,nėra,yra,nėra,dingęs,0d718f68-d428-4767-b3b6-3644232cfa72
581341.75,6068400.5001,575,2103,Mokyklos st.,Baltupio g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Stiklinis,yra,yra,nėra,nėra,cf49e913-a85a-4163-9cc4-149825de0973
581363.75,6068506.0001,576,2104,Mokyklos st.,Baltupio g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,nėra,nėra,8269153c-876c-4ad3-bc44-3e9a78c38294
580879.2062,6069759.5157,577,2105,Bajorų sodai,Bajorų kelias,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,nėra,3d02ae5b-30ff-46a0-941e-1304444044a3
576394.9375,6067006.0001,578,4408,Antežeriai,Žirgų g.,link Pašilaičių,VILNIAUS R. SAVIVALDYBĖ,Vilniaus rajono,reikalingas remontas,yra,Vilniaus r. savivaldybė,"Nestandartinis (fanerInis, kombinuotas, kt)",yra,reikia perkelti (seno tipo),nėra,nėra,b90d6bcc-95c1-41a4-b988-f12fc5339458
581795.5,6069218.0001,579,2107,Akademijos st.,Baltupio g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Stiklinis,yra,reikia perkelti,nėra,nėra,caa96bc4-ed6e-41d5-95b6-dba78a8e7e7a
